鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街１８９號十五樓,13.95,都市：其他:第二種住宅區,,,1100828,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100127,119.03,2,2,1,有,有,14000000,153631,坡道平面,36.69,1350000,含裝潢費；,RPROMLKMQHGGFAF87DA,47.77,6.53,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５９６號二樓,16.24,都市：其他:商業區,,,1100831,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100421,143.87,2,2,1,有,有,16800000,116772,坡道平面,29.87,0,,RPSPMLLMQHGGFAF18DA,63.29,10.66,0.0,有,
板橋區,房地(土地+建物),新北市板橋區民族路２４８號三樓,8.73,都市：其他:商業區,,,1100921,土地1建物1車位0,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,104.14,3,1,1,有,有,17320000,166315,,0.0,0,,RPRPMLOLRHGGFAF38DA,60.33,8.45,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街１９１號十一樓,13.88,都市：其他:第二種住宅區,,,1100928,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100127,118.84,2,2,1,有,有,13750000,146074,坡道平面,36.69,1750000,含裝潢費；,RPRQMLLJIIGGFAF17DA,47.58,6.53,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區裕華街２９號三樓,30.71,都市：其他:乙種工業區,,,1100912,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,159.82999999999998,0,0,0,無,有,16580000,117819,坡道平面,33.11,1650000,,RPSPMLNKIIGGFAF47DA,73.54,12.09,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區裕華街２９號十二樓,30.71,都市：其他:乙種工業區,,,1100930,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,163.54000000000002,0,0,0,無,有,17480000,123591,坡道平面,36.67,1800000,,RPQSMLPKIIGGFAF77DA,73.54,12.24,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區承天路９２之６號二樓之一,33.68,都市：其他:風景區,,,1101007,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871130,85.27,1,1,1,有,有,4380000,51366,坡道平面,44.98,0,陽台外推；其他增建；,RPPNMLQKIIGGFAF27DA,26.92,2.7,0.0,無,0001
土城區,房地(土地+建物)+車位,新北市土城區中央路一段２９２巷９號七樓,29.77,都市：其他:第一種住宅區,,,1100925,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971001,136.37,3,2,2,有,有,16850000,123561,其他,15.36,0,,RPUPMLLLIIGGFAF57DA,73.02,12.56,0.0,有,
板橋區,房地(土地+建物),新北市板橋區中正路３２５巷３弄２７號四樓,24.5,都市：其他:住宅區,,,1101002,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651228,81.78,3,2,1,有,無,9800000,119834,,0.0,0,頂樓加蓋；,RPRUMLPLIIGGFAF18DA,81.78,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區裕華街２９號四樓,30.71,都市：其他:乙種工業區,,,1101009,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,159.98000000000002,0,0,0,無,有,16700000,117443,坡道平面,33.11,1800000,,RPVNMLQLIIGGFAF97DA,73.54,12.24,0.0,有,
板橋區,土地,僑中段582-3地號,151.9,都市：其他:住宅區(再),,,1100202,土地31建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8206402,54025,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPOSMLQLIIGGFAF77DA,0.0,0.0,0.0,無,0002
土城區,房地(土地+建物)+車位,新北市土城區裕華街３１號十八樓,20.02,都市：其他:乙種工業區,,,1100819,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,113.59,0,0,0,無,有,11800000,124876,坡道平面,33.11,1750000,,RPRNMLRLIIGGFAF67DA,47.93,6.06,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號四樓,8.81,都市：其他:商業區,,,1101011,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071227,137.15,3,2,2,有,有,20330000,157551,坡道平面,23.98,2500000,其他增建；,RPWPMLSLIIGGFAF48DA,62.67,13.72,0.0,有,0003
板橋區,房地(土地+建物),新北市板橋區民生路三段３２３號三十二樓之１,1.26,都市：其他:住宅區,,,1100928,土地2建物1車位0,三十二層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,37.89,1,1,1,有,有,6380000,168382,,0.0,0,陽台外推；夾層；其他增建；,RPQQMLTLIIGGFAF08DA,20.92,4.85,0.0,有,0004
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷１０號十五樓,21.19,都市：其他:住宅區,,,1100807,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,180.65,3,2,2,有,無,30100000,189685,坡道平面,36.2,2700000,本案尚未成立管理委員會。本件買賣含有毗鄰有開門之露台永久約定專用權。含裝潢費；預售屋、或土地及建物分件登記案件；,RPRSMLLJJIGGFAF47DA,80.31,15.19,0.0,有,
板橋區,車位,新北市板橋區光環路二段５０號,0.05,都市：其他:住宅區,,,1101029,土地1建物1車位1,一層,二十層,其他,一般事務所,鋼骨鋼筋混凝土造,1071213,27.27,0,0,0,有,有,1900000,,坡道平面,27.27,1900000,僅車位交易；,RPQNMLMJJIGGFAF96DA,0.0,0.0,0.0,有,0005
板橋區,房地(土地+建物),新北市板橋區富山街９６號四樓,32.75,都市：其他:住宅區,,,1100928,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650324,78.0,3,1,1,有,無,9500000,121795,,0.0,0,,RPPSMLNJJIGGFAF47DA,78.0,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區國慶路１４９巷３弄６號三樓,21.09,都市：其他:住宅區,,,1100825,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,89.16,3,1,1,有,無,8980000,100718,,0.0,0,,RPOPMLOJJIGGFAF17DA,81.69,7.47,0.0,無,
板橋區,房地(土地+建物),新北市板橋區中正路３６０巷１６號四樓,24.0,都市：其他:住宅區,,,1100928,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650117,63.05,2,1,1,有,無,5700000,90404,,0.0,0,,RPXPMLPJJIGGFAF18DA,63.05,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區漢生西路１７３號十三樓,12.54,都市：其他:住宅區,,,1100915,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090727,154.65,3,2,2,有,有,23770000,182390,坡道平面,38.58,2600000,,RPUOMLSJJIGGFAF08DA,66.73,8.75,0.0,有,
板橋區,房地(土地+建物),新北市板橋區大智街７１巷２２弄３１號三樓,23.25,都市：其他:住宅區,,,1101015,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640606,70.3,2,2,1,有,無,7620000,108393,,0.0,0,,RPPSMLSJJIGGFAF97DA,53.09,17.21,0.0,無,
板橋區,房地(土地+建物),新北市板橋區大明街１８之４號,11.54,都市：其他:住宅區,,,1101018,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860808,67.16,2,1,1,有,有,11050000,164532,,0.0,0,,RPUSMLSJJIGGFAF48DA,50.16,8.18,0.0,有,0006
土城區,房地(土地+建物)+車位,新北市土城區裕華街２５號二樓,27.5,都市：其他:乙種工業區,,,1101013,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080625,148.1,0,0,0,無,有,15100000,119806,坡道平面,36.67,1750000,,RPRTMLSJJIGGFAF28DA,66.11,8.47,0.0,有,
土城區,土地,柑林段909地號,256.84,,特定專用區,甲種建築用地,1101021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19167200,74627,,0.0,0,未登記建物；,RPVTMLSJJIGGFAF68DA,0.0,0.0,0.0,無,0007
土城區,房地(土地+建物)+車位,新北市土城區學士路２４巷１５號三樓,33.98,都市：其他:第二種住宅區,,,1101002,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960411,177.7,3,2,2,有,有,13000000,73157,坡道平面,39.59,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLTJJIGGFAF38DA,93.29,10.82,0.0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５８６號十樓,16.08,都市：其他:商業區,,,1090930,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100421,143.0,3,2,2,有,有,18400000,144082,坡道平面,29.87,2100000,,RPOQMLTJJIGGFAF77DA,63.69,9.62,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區永豐路１５１巷２３號二樓,17.49,都市：其他:第一種住宅區,,,1101025,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841104,121.21000000000001,2,1,2,有,有,9870000,81429,坡道平面,0.0,0,,RPPQMLTJJIGGFAF87DA,69.38,7.98,0.0,有,
土城區,房地(土地+建物)+車位,新北市土城區中央路四段２６１號十三樓,26.4,都市：其他:住宅區,,,1101013,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040908,160.74,3,2,2,有,有,16800000,126624,坡道平面,40.7,1600000,,RPUSMLTJJIGGFAF58DA,79.03,5.01,0.0,有,0008
板橋區,房地(土地+建物),新北市板橋區長安街１３８巷３弄３６號四樓,11.02,都市：其他:住宅區,,,1101026,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640403,26.4,3,1,1,有,無,1600000,60606,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVTMLTJJIGGFAF78DA,26.4,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區大觀路二段３７巷２６４號三樓,24.77,都市：其他:住宅區(再),,,1101019,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641202,85.28,3,2,1,有,無,7800000,91463,,0.0,0,陽台外推；,RPQPMLKKJIGGFAF07DA,75.53,9.75,0.0,無,
五股區,房地(土地+建物)+車位,新北市五股區六合街１號六樓,78.08,都市：其他:住宅區,,,1101005,土地3建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970814,210.65,4,2,2,有,有,12000000,56967,坡道平面,0.0,0,,RPSPMLQJIIGGFBF77DA,117.05,10.37,0.0,有,
新莊區,房地(土地+建物),新北市新莊區化成路７７８巷１７之１號,257.94,都市：其他:乙種工業區,,,1100810,土地2建物1車位0,全,四層,透天厝,辦公用,鋼筋混凝土造,0771118,854.64,5,0,7,有,無,83000000,97117,,0.0,0,頂樓加蓋；夾層；其他增建；,RPWOMLQKQHGGFBF88DA,706.84,147.8,0.0,無,
林口區,房地(土地+建物),新北市林口區中山路２９巷７號四樓之一、之二,40.05,都市：其他:建成商業區,,,1100821,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781017,142.3,3,2,2,有,無,8450000,59382,,0.0,0,陽台外推；,RPPQMLLMQHGGFBF08DA,117.79,20.26,0.0,無,
林口區,房地(土地+建物),新北市林口區文化二路一段２８７號六樓之三,10.03,都市：其他:中心商業區,,,1100925,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,95.75,3,2,1,有,有,9300000,97128,,0.0,0,陽台外推；夾層；,RPVNMLRLRHGGFBF98DA,63.3,7.05,0.0,有,
新莊區,房地(土地+建物),新北市新莊區福樂街１１８巷１弄２０號四樓,21.93,都市：其他:住宅區,,,1100927,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660209,75.02,5,2,2,有,無,6500000,86644,,0.0,0,頂加內梯親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPOQMLRLRHGGFBF58DA,75.02,0.0,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區民族路１２６號十五樓,18.77,都市：其他:第五種住宅區,,,1100909,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,149.89,3,2,2,有,有,15930000,122332,坡道平面,36.02,2000000,,RPXOMLTJIIGGFBF48DA,67.93,7.24,0.0,有,
林口區,房地(土地+建物)+車位,新北市林口區民族路１２６號七樓,18.77,都市：其他:第五種住宅區,,,1100909,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100413,149.89,3,2,2,有,有,15380000,117502,坡道平面,36.02,2000000,,RPRRMLTJIIGGFBF18DA,67.93,7.24,0.0,有,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段４７８號八樓之三,55.57,都市：其他:乙種工業區,,,1101007,土地1建物1車位2,八層,十九層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,1070831,329.28,0,0,0,無,有,21900000,69992,坡道平面,59.25,3000000,,RPQPMLMKIIGGFBF27DA,158.44,14.89,0.0,有,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段４７８號八樓之二,55.0,都市：其他:乙種工業區,,,1101007,土地1建物1車位2,八層,十九層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,1070831,325.91999999999996,0,0,0,無,有,21900000,70198,坡道平面,56.68,3000000,,RPRPMLMKIIGGFBF37DA,157.93,14.89,0.0,有,
新莊區,房地(土地+建物),新北市新莊區中正路８９１之１１號六樓,8.43,都市：其他:住宅區,,,1101005,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091127,58.230000000000004,2,1,1,有,有,7200000,123648,,0.0,0,,RPQSMLMLIIGGFBF67DA,34.09,2.58,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３００巷１７號,37.29,都市：其他:住宅區,,,1101005,土地1建物2車位2,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890526,367.12,6,3,3,有,有,33000000,89889,坡道平面,90.34,0,陽台外推；其他增建；,RPRSMLTKIIGGFBF38DA,189.2,25.72,0.0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲八路８８號四樓,21.17,都市：其他:住宅區,,,1101003,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030127,141.8,3,2,2,有,有,11900000,83921,坡道平面,27.92,0,,RPQOMLTKIIGGFBF87DA,67.32,10.11,0.0,有,0009
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段２２５巷２０號五樓,18.35,都市：其他:第五種住宅區,,,1100928,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941221,133.05,3,2,2,有,有,13500000,101466,坡道平面,21.51,0,,RPWSMLKLIIGGFBF08DA,70.83,7.79,0.0,有,0010
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段３３８號七樓,33.46,都市：其他:住宅區,,,1101018,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080726,175.76999999999998,3,2,2,有,有,16700000,99216,坡道平面,29.12,2150000,含裝潢費；,RPSTMLLLIIGGFBF87DA,81.4,15.67,0.0,有,
林口區,房地(土地+建物)+車位,新北市林口區八德路２７６號九樓,12.29,都市：其他:捷運系統用地,,,1100922,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040129,143.45999999999998,2,1,1,有,有,16460000,114736,坡道平面,45.48,0,其他增建；,RPSPMLMLIIGGFBF57DA,54.52,6.73,0.0,有,0011
新莊區,房地(土地+建物)+車位,新北市新莊區中原路１９９之２號三樓,16.39,都市：其他:住宅區,,,1100925,土地1建物1車位2,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970527,178.7,3,2,2,有,有,18150000,129366,坡道平面,69.32,4000000,其他增建；,RPUPMLRLIIGGFBF28DA,70.33,11.68,0.0,有,0012
五股區,土地,德音段653地號,15.14,都市：其他:學校用地,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1007367,66537,,0.0,0,包含公共設施保留地用地；,RPSNMLSLIIGGFBF97DA,0.0,0.0,0.0,無,0013
五股區,土地,德音段651地號,26.2,都市：其他:學校用地,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1743402,66542,,0.0,0,包含公共設施保留地用地；,RPTNMLSLIIGGFBF08DA,0.0,0.0,0.0,無,0014
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段５５５巷９６號四樓之三,28.56,都市：其他:第五種住宅區,,,1101001,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961228,186.01,4,2,2,有,有,15000000,80641,坡道平面,27.54,0,,RPUNMLSLIIGGFBF18DA,103.11,9.74,0.0,有,
新莊區,房地(土地+建物),新北市新莊區民本街１１巷２９弄１號四樓,27.45,都市：其他:住宅區,,,1101007,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700713,77.75,3,2,1,有,無,6600000,84887,,0.0,0,其他增建；,RPWTMLRLIIGGFBF88DA,77.75,0.0,0.0,無,
新莊區,房地(土地+建物),新北市新莊區福壽街９９巷９弄７號二樓,19.69,都市：其他:住宅區,,,1101017,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810825,73.78999999999999,2,2,1,有,有,9380000,127117,,0.0,0,陽台外推；,RPRUMLRLIIGGFBF48DA,50.71,6.5,0.0,有,
林口區,房地(土地+建物)+車位,新北市林口區佳林路１６７之２號四樓,38.69,,,,1101006,土地2建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010803,174.99,3,2,2,有,有,12780000,73033,坡道平面,26.52,0,陽台外推；其他增建；,RPTRMLTLIIGGFBF58DA,83.93,17.43,0.0,有,0015
新莊區,土地,公正段86地號,28.19,都市：其他:第三種住宅區。,,,1100924,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2557980,90741,,0.0,0,,RPURMLTLIIGGFBF68DA,0.0,0.0,0.0,無,0016
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路６６之３８號八樓,11.05,都市：其他:住宅區,,,1101005,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,134.35000000000002,2,2,1,有,有,14850000,110532,坡道平面,31.77,0,,RPSOMLKMIIGGFBF37DA,59.64,8.06,0.0,有,0017
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段３５４號十樓,14.09,都市：其他:第五種住宅區,,,1101004,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840705,90.86,2,1,1,有,有,8500000,93551,坡道平面,0.0,0,陽台外推；夾層；,RPSOMLLJJIGGFBF27DA,48.74,8.77,0.0,有,
新莊區,房地(土地+建物),新北市新莊區自強街４８巷５弄１號三樓,12.99,都市：其他:住宅區,,,1101011,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640822,37.7,2,1,1,有,無,4800000,127321,,0.0,0,陽台外推；,RPTOMLLJJIGGFBF37DA,37.7,0.0,0.0,無,0018
五股區,房地(土地+建物)+車位,新北市五股區新城八路１８號十七樓,13.78,都市：其他:商業區,,,1101017,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,131.65,2,2,2,有,有,12350000,93809,坡道平面,0.0,0,,RPSPMLLJJIGGFBF37DA,61.07,5.52,0.0,有,0019
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段３２號十八樓之五,19.13,都市：其他:中心商業區,,,1101016,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,189.2,3,2,2,有,有,16600000,100653,坡道平面,39.18,1500000,,RPPTMLLJJIGGFBF47DA,89.97,10.54,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區福前街６３巷１６號七樓,22.35,都市：其他:第二種住宅區,,,1101007,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050725,152.92000000000002,2,2,2,有,有,18430000,120521,坡道平面,42.68,0,,RPURMLMJJIGGFBF87DA,62.66,14.28,0.0,有,0020
林口區,房地(土地+建物)+車位,新北市林口區民富街９５號十二樓之二,11.92,都市：其他:中心商業區,,,1101013,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960705,137.61,3,2,2,有,有,11000000,79936,坡道機械,25.34,0,其他增建；,RPPUMLMJJIGGFBF67DA,69.71,10.91,0.0,有,0021
林口區,房地(土地+建物)+車位,新北市林口區忠孝三路７５號十八樓,39.25,都市：其他:第五種住宅區,,,1101018,土地1建物1車位2,十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030506,370.01,3,2,3,有,有,43880000,118880,坡道平面,31.18,3600000,,RPRQMLOJJIGGFBF67DA,191.69,32.22,0.0,有,0022
林口區,房地(土地+建物)+車位,新北市林口區仁愛路一段２８巷６９號,103.38,都市：其他:第一種住宅區,,,1100905,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0970410,231.0,4,3,3,有,無,22500000,97403,坡道平面,0.0,0,陽台外推；,RPSQMLOJJIGGFBF77DA,145.46,23.28,0.0,無,
新莊區,房地(土地+建物),新北市新莊區中港路１５５號五樓,18.8,都市：其他:住宅區,,,1101006,土地3建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,130.59,3,2,2,有,有,19280000,147638,,0.0,0,,RPVPMLPJJIGGFBF08DA,73.02,12.17,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中港路１５５號六樓,19.21,都市：其他:住宅區,,,1100922,土地3建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,166.24,3,2,2,有,有,22080000,149158,坡道平面,35.64,2600000,,RPXPMLPJJIGGFBF28DA,73.02,12.17,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中港路１５３號七樓之三,11.48,都市：其他:住宅區,,,1101024,土地3建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,111.16,2,2,1,有,有,14100000,156250,坡道平面,35.64,2300000,,RPUQMLPJJIGGFBF08DA,42.43,7.68,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中港路１５５號三樓之三,11.97,都市：其他:住宅區,,,1101017,土地3建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,115.81,2,2,1,有,有,13990000,147062,坡道平面,35.64,2200000,,RPSQMLPJJIGGFBF87DA,43.34,8.93,0.0,有,
林口區,土地,菁埔段新寮小段17-2地號,441.71,都市：其他:保護區,,,1101013,土地22建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1397238,3163,,0.0,0,,RPVNMLRJJIGGFBF08DA,0.0,0.0,0.0,無,0023
泰山區,土地,泰山段二小段440地號,156.72,都市：其他:第三種住宅區。,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15645300,99830,,0.0,0,,RPPPMLSJJIGGFBF77DA,0.0,0.0,0.0,無,0024
泰山區,房地(土地+建物),新北市泰山區明志路二段１３６巷１９號四樓,34.53,都市：其他:住宅區,,,1101022,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780318,123.63,3,2,2,有,無,5600000,45296,,0.0,0,,RPWPMLSJJIGGFBF48DA,110.43,13.2,0.0,無,
泰山區,房地(土地+建物),新北市泰山區明志路二段１３６巷１９號三樓,34.53,都市：其他:住宅區,,,1100907,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780318,123.63,3,2,2,有,無,6700000,54194,,0.0,0,,RPTQMLSJJIGGFBF28DA,110.43,13.2,0.0,無,
新莊區,房地(土地+建物),新北市新莊區八德街９５巷３弄７號二樓,30.16,都市：其他:住宅區,,,1101003,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690726,91.26,3,2,1,有,無,7250000,79443,,0.0,0,,RPQSMLSJJIGGFBF18DA,91.26,0.0,0.0,無,
林口區,房地(土地+建物),新北市林口區中正路５７巷６號四樓,31.07,都市：其他:建成商業區,,,1100928,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700325,99.0,3,2,1,有,無,5800000,58586,,0.0,0,陽台外推；其他增建；,RPPNMLTJJIGGFBF67DA,86.94,12.06,0.0,無,0025
林口區,房地(土地+建物),新北市林口區竹林路４４６巷２弄４８號,145.45,都市：其他:第一種住宅區,,,1101005,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870401,341.53,4,4,3,有,有,6585374,19282,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLTJJIGGFBF58DA,242.18,25.6,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段２４９巷７９號四樓,24.42,都市：其他:第五種住宅區,,,1101002,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970813,165.23000000000002,3,2,2,有,有,13150000,79586,坡道平面,0.0,0,,RPSSMLTJJIGGFBF48DA,82.61,16.17,0.0,有,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段２４７號二十樓,22.49,都市：其他:第五種住宅區,,,1061114,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100423,185.78,3,2,2,有,有,21480000,121726,坡道平面,26.57,2100000,,RPWSMLTJJIGGFBF88DA,92.35,14.5,0.0,有,
