鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大溪區,房地(土地+建物),桃園市大溪區興昌路二段９２之７號,94.91,,特定農業區,甲種建築用地,1100508,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100830,211.11,5,2,5,有,有,13200000,62527,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWOMLMJJIGGFCH08DA,196.43,14.43,0.0,無,
大溪區,房地(土地+建物)+車位,桃園市大溪區興昌路二段１００號五樓,35.14,,特定農業區,甲種建築用地,1100424,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,103.63,2,1,2,有,有,4800000,46319,一樓平面,0.0,1000000,預售屋、或土地及建物分件登記案件；,RPOPMLMJJIGGFCH37DA,57.6,3.55,0.0,有,
大溪區,房地(土地+建物),桃園市大溪區興昌路二段１０２號五樓,35.14,,特定農業區,甲種建築用地,1100424,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,78.17,2,1,2,有,有,3700000,47333,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPPMLMJJIGGFCH47DA,57.6,3.64,0.0,有,
大溪區,房地(土地+建物)+車位,桃園市大溪區興昌路二段９８號五樓,52.05,,特定農業區,甲種建築用地,1100501,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,78.08,2,1,2,有,有,4380000,60879,其他,15.99,600000,預售屋、或土地及建物分件登記案件；,RPRPMLMJJIGGFCH67DA,57.6,3.55,0.0,有,
大溪區,房地(土地+建物)+車位,桃園市大溪區興昌路二段９８號四樓,51.16,,特定農業區,甲種建築用地,1100422,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,78.08,2,1,2,有,有,4600000,62067,其他,16.05,750000,預售屋、或土地及建物分件登記案件；,RPSPMLMJJIGGFCH77DA,57.6,3.55,0.0,有,
大溪區,房地(土地+建物)+車位,桃園市大溪區興昌路二段９８號三樓,51.13,,特定農業區,甲種建築用地,1100409,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,78.08,2,1,2,有,有,4280000,59269,其他,15.99,600000,預售屋、或土地及建物分件登記案件；,RPUPMLMJJIGGFCH97DA,57.6,3.55,0.0,有,
大溪區,房地(土地+建物)+車位,桃園市大溪區興昌路二段９８號二樓,51.1,,特定農業區,甲種建築用地,1100425,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100830,78.08,2,1,2,有,有,4830000,68127,其他,15.99,600000,預售屋、或土地及建物分件登記案件；,RPVPMLMJJIGGFCH08DA,57.6,3.55,0.0,有,
龍潭區,房地(土地+建物),桃園市龍潭區民生路１４１巷４４弄２２號,49.2,,鄉村區,乙種建築用地,1101022,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680528,61.6,4,2,3,有,無,4800000,77922,,0.0,0,,RPTNMLMLIIGGFCH77DA,61.6,0.0,0.0,無,
龍潭區,房地(土地+建物),桃園市龍潭區民治六街４３號,130.0,都市：其他:住宅區(高地區),,,1100823,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931030,206.04,4,2,3,有,無,11100000,53873,,0.0,0,二樓後方頂樓加蓋；其他增建；,RPRNMLPKIIGGFCH77DA,185.73,20.31,0.0,無,
大溪區,房地(土地+建物),桃園市大溪區中華路３７２號五樓之一,10.21,都市：其他:住宅區,,,1100910,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840710,76.77000000000001,2,2,2,有,有,3000000,39078,,0.0,0,陽台外推；,RPUPMLPKIIGGFCH28DA,53.97,6.27,0.0,有,
