鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
湖內區,房地(土地+建物),高雄市湖內區中正路二段２４５巷５２號,148.27,都市：其他:第一種住宅區,,,1101105,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040430,208.85,5,2,4,有,無,12800000,61288,,0.0,0,陽台外推；頂樓加蓋；其他增建；未登記建物；,RPUNMLLKJIGGFJE18DA,180.36,28.49,0.0,無,0091
湖內區,房地(土地+建物),高雄市湖內區正義一路２１６巷８弄７７號,75.27,,一般農業區,甲種建築用地,1100923,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840510,175.68,4,2,3,有,無,5060000,28802,,0.0,0,其他增建；,RPXNMLLKJIGGFJE48DA,149.1,26.58,0.0,無,
湖內區,土地,碧湖段1051地號,25.5,都市：其他:住宅區,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1277550,50100,,0.0,0,協議價購；,RPTNMLMKJIGGFJE18DA,0.0,0.0,0.0,無,
路竹區,房地(土地+建物),高雄市路竹區延平路７５６巷２６號,67.0,,一般農業區,甲種建築用地,1100918,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830513,149.9,5,2,3,有,無,6500000,43362,,0.0,0,一樓房後方其他增建；,RPUNMLSLIIGGFJE88DA,138.88,11.02,0.0,無,
大社區,土地,水哮段213地號,39.18,,山坡地保育區,農牧用地,1101029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,540000,13783,,0.0,0,價金含未保存登記建物未登記建物；,RPQNMLKKJIGGFIE57DA,0.0,0.0,0.0,無,0092
仁武區,房地(土地+建物)+車位,高雄市仁武區澄仁西街２６３號七樓,22.75,都市：其他:第四種住宅區,,,1101009,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040826,109.62,3,1,1,有,有,6950000,63401,坡道機械,7.0,0,,RPPPMLTJJIGGFIE48DA,56.01,11.86,0.0,有,0093
鳥松區,土地,仁美段77地號,163.1,都市：其他:住宅區(住一),,,1101005,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3262000,20000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPVNMLKKJIGGFIE08DA,0.0,0.0,0.0,無,
大社區,土地,興農段477地號,78.11,都市：其他:道路用地,,,1101026,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,8450,,0.0,0,公園用地瑕疵物件；包含公共設施保留地用地；,RPTPMLKKJIGGFIE08DA,0.0,0.0,0.0,無,0094
鳥松區,房地(土地+建物),高雄市鳥松區大埤路２９之１１８號六樓,17.12,都市：其他:遊樂商業中心,,,1101006,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700116,51.660000000000004,1,1,1,有,有,1880000,36392,,0.0,0,,RPROMLTJJIGGFIE58DA,33.6,5.25,0.0,有,
大社區,建物,高雄市大社區中正路３１５巷７２號,0.0,,,,1100923,土地0建物1車位0,一層,一層,工廠,工業用,鋼骨造,1100624,209.94,0,0,0,無,無,3500000,,,0.0,0,工業廠房,RPSOMLSJJIGGFIE58DA,209.94,0.0,0.0,無,
